-0.1739,-0.019,0,0,23.0476,3.39126,52.8949,11.5746,80.5198,23.1204,31.436,31.4122,170.718,20.608,158.728,5.70699,943.891,1130.29,4.31827,17.6906
-0.1758,-0.02,0,0,22.6166,3.41735,52.4302,11.7052,80.0576,23.2452,31.4637,31.4379,169.021,20.832,159.368,5.72774,944.529,1130.34,4.3154,17.8948
-0.1775,-0.021,0,0,22.8503,3.55197,52.613,11.998,80.244,23.5292,31.4862,31.4621,167.351,21.056,160.336,5.75931,945.495,1130.41,4.5875,18.0938
-0.1793,-0.022,0,0,22.5722,3.60602,52.2919,12.1857,79.9259,23.7095,31.5166,31.4893,165.733,21.28,161.154,5.78143,946.311,1130.48,4.8766,18.3137
-0.181,-0.022,0,0,22.4738,3.67918,52.15,12.3941,79.7871,23.9103,31.5461,31.5177,164.155,21.504,161.982,5.79957,947.136,1130.55,5.17916,18.5149
-0.1827,-0.022,0,0,22.3778,3.75488,52.0099,12.6068,79.6502,24.1154,31.5772,31.5474,162.616,21.728,162.821,5.81489,947.972,1130.63,5.25906,18.9297
-0.1844,-0.023,0,0,22.2804,3.83123,51.8679,12.8214,79.5114,24.3224,31.6066,31.577,161.107,21.952,163.667,5.82905,948.815,1130.71,5.39558,18.9397
-0.1862,-0.024,0,0,22.0165,3.86636,51.568,12.9684,79.2141,24.4631,31.6361,31.6066,159.629,22.176,164.352,5.83864,949.496,1130.77,5.5316,19.1436
-0.1879,-0.025,0,0,22.2766,4.0006,51.7735,13.2722,79.4235,24.7575,31.6607,31.6336,158.168,22.4,165.39,5.84665,950.529,1130.88,6.07526,19.5522
-0.1896,-0.026,0,0,21.8206,4.00313,51.2807,13.389,78.9333,24.868,31.6976,31.6656,156.761,22.624,166.089,5.84869,951.225,1130.95,6.20204,19.5652
-0.1914,-0.027,0,0,21.9167,4.0949,51.3303,13.6252,78.9862,25.0961,31.7223,31.6939,155.362,22.848,166.974,5.84793,952.103,1131.05,6.32851,19.7606
-0.1931,-0.028,0,0,21.996,4.19672,51.3532,13.9021,79.0132,25.3633,31.7533,31.7236,153.998,23.072,168.046,5.84148,953.168,1131.17,6.83945,20.18
-0.1947,-0.029,0,0,21.5311,4.18628,50.8503,14.0097,78.513,25.4643,31.793,31.7583,152.684,23.296,168.768,5.83407,953.885,1131.26,7.01495,20.193
-0.1965,-0.03,0,0,21.8101,4.31271,51.0718,14.3146,78.7386,25.7593,31.8169,31.7876,151.37,23.52,169.86,5.81881,954.97,1131.39,6.8969,20.3895
